,X,Filename,text,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Num_Words,Trust,Pid1,Pid2,ER_Pid,ER_gender,ER_language,Duration,Min_Pitch,Max_Pitch,Mean_Pitch,SD_Pitch,Median_Pitch,MAS_F0,VCD2TOT_Frames,Min_Intensity,Max_Intensity,Mean_Intensity,SD_Intensity,Median_Intensity,Jitter,Shimmer,HNR,Speaking_Rate,lexicon_count,freq_long_word,freq_complex_word,reading_ease,Polysyllable_count,sent_count,fernandez_huertta,syble,gunning,inse,difficult,dale,automated,coleman,smog,kincaid,flesch,Conj,Negate,Interrog,Cause,Bio,Health,nonflu,Differ,Money
2126,4673,p530p531-part2_ch1_80.808220_82.188560_q20_F_F,are they both male or,1.380340136,142.0044566,197.0053439,175.1439159,13.29219291,175.8476048,203.3832668,0.888888889,46.36338959,76.81326426,70.82857613,5.901212496,70.00614912,0.013303873,0.05012854,18.22317232,3.622295599,5,FALSE,530,531,531,Female,Mandarin,-0.5079,0.6522,-1.2551,-0.6536,-1.1717,-0.5299,-0.8349,1.6008,1.2966,0.4735,0.9164,-1.2504,1.0134,-0.6253,-0.6896,0.6973,0.7728,5,0,0.25,117.16,0,1,141.8,5,2,1.5,0,0.25,-3,-2.01,0,-1.9,117.16,0.2,0,0,0,0,0,0,0.2,0
2127,4676,p204p205-part2_ch1_677.456860_681.402810_q17_F_F,ok ok why why you hate that,3.945941043,105.048337,198.0569202,136.7562395,15.15469878,137.550511,171.2184581,0.329923274,26.09205675,64.7929691,54.02759652,12.21079455,34.22784707,0.04231595,0.111277957,11.06234743,1.773974807,7,FALSE,204,205,205,Male,Mandarin,0.0793,0.2529,-0.9153,-0.005,-0.9123,0.2234,-0.6364,-1.0153,-0.7,-1.3545,-1.9856,0.3664,-2.6506,0.8288,0.533,-0.3985,-0.8141,7,0,0.35,115.13,0,1,139.7,7,2.8,2.5,0,0.35,-3.9,-2.55,0,-1.2,115.13,0,0,0.285714286,0.285714286,0,0,0,0,0
2128,4677,p204p205-part1_ch2_2784.637140_2785.633580_q13_F_F,mm then,0.996439909,121.7829547,255.2470296,192.2773248,32.79707073,199.9396183,427.0491102,0.666666667,35.5788254,70.71287744,63.38361251,10.98416407,58.39826473,0.014908141,0.060747612,18.60119356,2.00714562,2,FALSE,204,205,204,Female,Mandarin,-0.6112,0.1671,-0.9219,-0.3202,-0.6104,-0.0744,-0.3209,0.4424,0.2202,-0.4744,-0.4132,0.0585,-0.234,-0.5063,-0.3629,0.7883,-0.5862,2,0,0.1,120.21,0,1,144.8,2,0.8,0,0,0.1,-6.4,-13.21,0,-3.1,120.21,0.5,0,0,0,0,0,0.5,0,0
2129,4681,p424p425-part1_ch2_74.377020_76.137020_q3_F_T,an accountant at what bank,1.76,77.799515,371.2909125,210.1272508,66.27711017,228.0214835,561.0738841,0.554913295,35.15561045,84.45132853,76.84583133,13.07318872,72.08127291,0.027272405,0.087356998,14.74131786,2.840909091,5,TRUE,424,425,424,Female,Mandarin,-0.4058,-0.8881,-0.2579,0.0272,0.3531,0.4565,-0.0129,-0.1401,0.178,1.6603,1.9911,0.5965,1.2364,0.4105,0.4557,-0.141,0.1154,5,0.2,7.04,83.32,1,1,117.8,7,10,2.5,1,7.04,1.8,3.8,0,2.9,83.32,0,0,0.2,0,0,0,0,0,0.4
2130,4684,p522p523-part1_ch2_624.436120_627.286120_q14_F_T,oh cool so so when did that happen,2.85,74.99593079,203.1209232,110.4628578,33.14858177,98.06694148,228.053984,0.453900709,24.60564541,70.35886546,62.0459933,10.81916718,56.85736001,0.044956179,0.077049762,8.960462472,2.807017544,8,TRUE,522,523,522,Male,Mandarin,-0.2156,-0.4681,-0.8863,-0.5167,-0.3945,-0.5231,-0.5058,-0.3691,-0.8483,-0.4897,-0.5535,0.0081,-0.2187,1.0245,-0.52,-0.9046,0.0551,8,0,0.4,105.66,0,1,132.7,9,3.2,3,0,0.4,-1.6,-0.05,0,0.5,105.66,0.375,0,0.125,0,0,0,0.125,0,0
2131,4688,p320p321-part2_ch1_276.271150_277.651150_q19_T_T,um do you play any sports,1.38,75.10894589,564.1777643,176.0662362,126.2620579,108.7745064,1501.549131,0.474074074,19.0792478,69.68722351,55.75648616,8.542350872,51.52073584,0.03686619,0.112147853,9.25959847,4.347826087,6,TRUE,320,321,321,Female,Mandarin,-0.508,-0.9527,0.8459,-0.6357,2.0793,-1.798,2.1483,-0.5614,-1.4265,-0.6338,-1.7755,-0.5702,-0.9731,1.1219,1.2184,-1.4608,1.3833,6,0,0.3,116.15,0,1,140.7,6,2.4,2,0,0.3,-2.8,-1.53,0,-1.5,116.15,0,0,0,0,0,0,0.166666667,0,0
2132,4689,p414p415-part2_ch1_824.057350_826.357350_q19_F_F,mm so you like tennis,2.3,166.1318325,279.2463336,185.2541974,20.08101208,179.7829667,162.1724093,0.740088106,38.51922463,76.4747782,70.97349901,7.084971555,66.64845978,0.009903905,0.035769836,20.64635062,2.173913043,5,FALSE,414,415,415,Female,Mandarin,-0.2605,1.2311,-0.7845,-0.4568,-0.9763,-0.4555,-0.9296,0.8252,0.5137,0.4209,0.9423,-0.9455,0.6526,-0.8774,-1.1313,1.2807,-0.4459,5,0,0.25,100.24,0,1,129.8,6,2,1.5,0,0.25,-3,-2.01,0,0.5,100.24,0.2,0,0,0,0,0,0.2,0,0
2133,4691,p264p265-part1_ch2_795.980020_803.087130_q12_F_T,and what happened uh uh did you hit him first or he uh ig- ignored you first,7.107120181,101.5594807,580.3242525,133.99447,44.75171348,123.9830466,388.4415453,0.476661952,21.85737795,67.7681946,59.31274452,12.7488789,54.07367644,0.033163078,0.082898817,13.30275439,2.391967431,17,TRUE,264,265,264,Male,Mandarin,0.9298,0.1692,1.2721,-0.0588,-0.0606,-0.0331,-0.1372,-0.2504,-1.1226,-0.8922,-1.0417,0.505,-0.5178,0.1501,-0.3401,0.1409,-0.2941,17,0.111111111,6.34,96.52,0,1,123.5,19,6.8,7.5,2,6.34,3.7,2.55,0,4,96.52,0.111111111,0,0.055555556,0,0,0,0.166666667,0.055555556,0
2134,4692,p364p365-part2_ch1_78.655230_81.017910_q3_F_T,so what subject and uh,2.362675737,77.10212726,197.6140877,123.641537,43.63187593,92.04248833,249.8443819,0.343347639,31.88859015,59.87927094,54.57265004,5.515252503,53.14681055,0.033293913,0.088219207,5.89057061,2.116244697,5,TRUE,364,365,365,Female,Mandarin,-0.2436,-0.9049,-1.2517,-1.6559,-0.2986,-2.1144,-0.7282,-1.2429,-0.1481,-2.1577,-1.9869,-1.3498,-0.7984,0.857,0.4822,-2.2719,-0.4944,5,0.2,0.25,100.24,0,1,129.8,6,2,1.5,0,0.25,-2.1,-0.85,0,0.5,100.24,0.4,0,0.2,0,0,0,0.2,0,0
2135,4695,p360p361-part1_ch2_571.945120_599.565990_q2_T_F,sixteen have you have you ever tried to buy things online,27.62086168,69.82824329,595.9954447,170.1142709,79.40536619,159.8594474,173.7839508,0.119246104,31.825029,88.92179831,66.28031424,13.32864871,38.37872073,0.036043229,0.082790818,13.90900644,0.398249704,11,FALSE,360,361,360,Male,Mandarin,6.449,-0.5921,1.3618,0.6442,0.9366,0.6452,-0.6305,-2.1134,-0.1278,2.3947,0.2027,0.6543,-2.2045,0.3636,-0.3434,0.2868,-1.9717,11,0.090909091,5.62,85.69,0,1,117.6,14,4.4,4.5,1,5.62,4.2,6.3,0,4,85.69,0,0,0,0,0,0,0,0,0.090909091
2136,4696,p542p543-part2_ch1_322.834641_324.721406_q12_F_F,"[""eh it's okay we can move on""]",1.88675737,78.9117497,360.3926697,231.2353585,63.19408335,223.4583142,443.0765152,0.697297297,22.07070243,67.10454135,58.73723593,8.944766319,53.98037949,0.020373266,0.07439949,12.64699471,3.710068985,7,FALSE,542,543,543,Female,Mandarin,-0.3716,-0.8615,-0.3202,0.438,0.2644,0.3702,-0.2841,0.6021,-1.128,-1.0351,-1.2431,-0.4666,-0.7088,-0.101,0.0571,-0.6452,0.8467,7,0,0.35,115.13,0,1,139.7,7,2.8,2.5,0,0.35,-3.9,-3.37,0,-1.2,115.13,0,0,0,0,0,0,0,0,0
2137,4698,p472p473-part1_ch2_1594.150460_1612.608570_q20_F_F,okay um could you tell me more about your roommates like how do you like um do you like them or do y- do you guys um get along well things like that,18.45811791,78.27588865,597.1375826,205.9155591,61.06235646,190.5829219,399.5408966,0.496199783,19.28669422,80.54332423,59.79487315,15.20244977,55.23238772,0.010954151,0.049569101,16.81970226,1.787831249,33,FALSE,472,473,472,Female,Mandarin,4.0869,-0.8767,1.0345,-0.0547,0.203,-0.2513,-0.3841,-0.4461,-1.4058,1.0531,-1.0542,1.1448,-0.5743,-0.7995,-0.7068,0.3594,-0.7707,33,0.029411765,2.12,88.74,0,1,113.2,34,13.2,16.5,1,2.12,11.6,3.5,0,9.1,88.74,0.058823529,0,0.029411765,0.029411765,0,0,0.117647059,0.029411765,0
2138,4701,p490p491-part2_ch1_203.983660_207.313660_q17_F_T,"[""um why was it terrible i think it's good""]",3.33,167.1985268,309.4012378,224.3454961,29.47249184,234.2270442,297.1109554,0.657575758,33.8930258,80.87760244,74.82648252,13.79692445,71.83047067,0.016692894,0.054840843,21.97988968,2.702702703,9,TRUE,490,491,491,Female,Mandarin,0.0167,1.2567,-0.612,0.3039,-0.706,0.5738,-0.6195,0.3951,0.052,1.105,1.6305,0.7828,1.2095,-0.374,-0.5446,1.6018,-0.0009,9,0.111111111,0.45,96.18,1,1,125.7,11,3.6,4.5,0,0.45,-0.3,0.9,0,2.1,96.18,0,0,0.111111111,0.111111111,0,0,0.111111111,0,0
2139,4702,p460p461-part1_ch2_430.876770_441.226770_q8_T_T,"[""yes so even yount have broken your bone in the age of five you needn't you needn't to stay overnight in the hospital""]",10.35,75.41454823,567.6847809,128.9615975,44.37942889,120.1288661,354.3313345,0.551356589,23.21371294,77.73552459,69.1379721,14.00684079,65.38079919,0.024628668,0.063544525,14.98439167,2.222222222,23,TRUE,460,461,460,Male,Mandarin,1.8023,-0.4581,1.1998,-0.1567,-0.0713,-0.106,-0.2156,0.1389,-0.9872,0.6565,0.7131,0.8289,0.6973,-0.4828,-0.9355,0.5457,-0.4369,23,0.086956522,1.14,81.97,1,1,111.4,28,9.2,12.5,0,1.14,9.3,6.22,0,7.5,81.97,0.043478261,0.086956522,0,0,0.086956522,0.043478261,0,0,0
2140,4705,p240p241-part1_ch2_1314.051890_1319.689180_q16_T_T,fifty dollars okay and in shanghai or u s,5.637278912,72.2696032,590.7293484,174.8745633,93.19437359,150.2231772,363.3152911,0.330357143,33.09812972,74.38594206,62.79638701,12.48710892,50.99583661,0.022166068,0.099175721,10.88780053,1.596514939,9,TRUE,240,241,240,Female,Mandarin,0.6374,-1.0208,0.9978,-0.6588,1.1277,-1.0144,-0.4674,-1.3106,-0.0274,0.0963,-0.5181,0.4456,-1.0295,0.0319,0.8193,-1.0688,-0.9317,9,0.222222222,7.59,96.18,0,1,125.7,11,3.6,3.5,2,7.59,0.4,2.23,0,2.1,96.18,0.222222222,0,0,0,0,0,0,0.111111111,0.111111111
2141,4706,p476p477-part1_ch2_924.419891_926.595891_q23_F_F,oh is it- was it a really bad accident,2.17600907,74.84907218,455.8210527,96.60858091,29.68339255,93.71385146,499.7186706,0.775700935,39.09319054,72.65124058,66.0737131,7.568823006,63.50355235,0.030581727,0.076169678,14.47250326,4.136012171,9,FALSE,476,477,476,Male,Mandarin,-0.3969,-0.4716,0.5597,-0.7864,-0.4943,-0.6054,0.1185,1.3083,0.5976,-0.1335,0.1658,-0.8289,0.4956,-0.0414,-0.5471,0.4225,1.1734,9,0.1,0.45,79.26,2,1,113.7,13,3.6,5.5,0,0.45,-1.3,-0.39,0,4.4,79.26,0,0,0,0,0,0,0.1,0.1,0
2142,4710,p536p537-part1_ch2_817.077965_824.919739_q9_F_F,"[""mmm i think it's very common for a student to tweet but why you didn't tweet""]",7.841768707,81.0186641,596.8559486,131.8811592,59.59748677,121.0297939,617.0487277,0.467349552,19.27210514,74.1202534,64.87163701,16.57925484,57.71757616,0.019918754,0.065561706,19.03830243,2.040356021,16,FALSE,536,537,536,Male,Mandarin,1.1275,-0.3236,1.3667,-0.0999,0.3666,-0.0889,0.3882,-0.299,-1.3806,0.0948,-0.0489,1.4913,-0.1262,-0.832,-0.8735,1.5218,-0.5899,16,0.0625,6.4,89.08,0,1,118.5,19,6.4,7,2,6.4,4.5,3.83,0,4.8,89.08,0.0625,0.0625,0.0625,0.0625,0,0,0.0625,0.125,0
2143,4713,p426p427-part2_ch1_475.490467_480.743695_q9_F_F,"[""oh okay well i mean that's pretty tech savvy um so""]",5.253219955,79.29728586,273.6804634,186.6849818,47.54996849,202.0351114,324.8485385,0.457854406,31.35343662,79.08891952,68.75067677,13.55476299,62.54420052,0.021626824,0.058886825,15.61116127,2.093953822,11,FALSE,426,427,427,Female,Mandarin,0.5341,-0.8522,-0.8164,-0.429,-0.1858,-0.0348,-0.5558,-0.646,-0.2015,0.8271,0.5453,0.7205,0.2115,-0.0081,-0.4202,0.0684,-0.5131,11,0,0.55,102.61,0,1,129.6,12,4.4,4.5,0,0.55,1.2,2.13,0,1.7,102.61,0.090909091,0,0,0,0,0,0.272727273,0,0
2144,4714,p306p307-part1_ch2_150.616170_151.786170_q18_F_F,uh do you want to,1.17,78.87317351,573.6054766,220.0721526,94.74496073,188.4453803,799.6726623,0.752212389,23.32004867,71.04384682,62.83377042,11.48204889,60.37749579,0.02239507,0.086713752,15.52821047,4.273504274,5,FALSE,306,307,306,Female,Mandarin,-0.5645,-0.8624,0.8998,0.2208,1.1723,-0.2917,0.5354,0.8883,-1.0033,-0.423,-0.5114,0.1867,-0.0213,0.0489,0.4359,0.0485,1.3208,5,0,0.25,117.16,0,1,141.8,5,2,1.5,0,0.25,-6.8,-6.65,0,-1.9,117.16,0,0,0,0,0,0,0.2,0,0
2145,4715,p564p565-part2_ch1_505.979160_508.940240_q6_F_F,oh where i mean which bone sorry not where,2.961088435,77.29974184,513.8681859,133.2764186,79.10442817,108.3164463,914.1493611,0.494880546,22.37793394,75.11311108,67.41744193,12.57098958,63.65633575,0.05187076,0.09846752,10.27764623,3.0394229,9,FALSE,564,565,565,Male,Mandarin,-0.1857,-0.4128,0.8918,-0.0728,0.9279,-0.3293,1.0709,-0.1555,-1.0707,0.2491,0.4058,0.4592,0.512,1.5373,0.1389,-0.5875,0.2507,9,0,0.45,104.64,0,1,131.7,10,3.6,3.5,0,0.45,0.9,2.87,0,0.9,104.64,0,0.111111111,0.333333333,0,0.111111111,0,0.111111111,0.111111111,0
2146,4716,p504p505-part1_ch2_404.250880_415.676490_q21_T_T,"[""uhh do you like what's uh specific area in biology s- l- bacteria or some ### ohh genetics d- uh dna stuff mkay""]",11.42560091,75.04713088,305.5337765,201.1730974,40.25061917,206.3466583,362.3577429,0.450395083,34.23058466,85.65140845,73.72069357,11.95544765,67.85719344,0.017510905,0.053534282,16.46843199,2.013023226,23,TRUE,504,505,504,Female,Mandarin,2.1948,-0.9542,-0.6341,-0.147,-0.3959,0.0467,-0.4696,-0.6849,0.0856,1.8468,1.433,0.3087,0.7825,-0.3133,-0.5848,0.2748,-0.5812,22,0.142857143,7.6,57.61,4,1,94.4,32,16.07,15.5,4,7.6,8.6,4.35,0,10.7,57.61,0.035714286,0,0.035714286,0,0.035714286,0,0.107142857,0.035714286,0
2147,4717,p554p555-part1_ch2_6.877131_10.010000_q1_F_T,um is that a city of the u s,3.132879819,82.3043974,178.5625513,132.2427076,15.48082668,131.0247448,179.6043847,0.519354839,29.12232948,76.82604271,64.97594312,11.55687641,59.61759655,0.024412544,0.081232022,12.09477839,2.872756225,9,TRUE,554,555,554,Male,Mandarin,-0.1395,-0.2928,-1.0268,-0.0929,-0.903,0.1,-0.6171,-0.0279,-0.3975,0.5152,-0.0302,0.198,0.078,-0.4988,-0.3914,-0.15,0.1105,9,0,0.45,113.1,0,1,137.7,9,3.6,3.5,0,0.45,-6.6,-6.19,0,-0.4,113.1,0,0,0,0,0,0,0.111111111,0,0
2148,4719,p550p551-part2_ch1_815.686596_816.029382_q22_F_F,where,0.342789116,76.56516586,543.1251693,181.1751101,164.5917556,111.7544613,1971.113742,0.903225806,54.05265008,71.29276373,67.76768438,6.01774561,67.81866026,0.041314143,0.111693279,9.11085803,2.917245485,1,FALSE,550,551,551,Male,Mandarin,-0.8901,-0.4305,1.0592,0.8594,3.388,-0.2643,3.4999,1.973,2.0906,-0.3445,0.4684,-1.2284,0.9593,0.7545,0.5457,-0.8684,0.1479,1,0,0.05,121.22,0,1,145.8,1,0.4,-0.5,0,0.05,2.6,-16.41,0,-3.5,121.22,0,0,1,0,0,0,0,0,0
2149,4720,p390p391-part1_ch2_294.989650_302.361180_q9_F_F,alright um so have you ever bought anything on ebay,7.371519274,100.1249341,362.2461402,236.6555123,37.08801051,232.5108211,213.5540705,0.498637602,25.76689572,70.05163466,60.47930915,13.47491293,54.45533806,0.01694257,0.062010003,17.49474433,1.356572455,10,FALSE,390,391,390,Female,Mandarin,1.104,-0.3525,-0.3096,0.5435,-0.4869,0.5414,-0.8116,-0.4334,-0.7591,-0.5771,-0.932,0.6999,-0.6578,-0.3554,-0.3241,0.5219,-1.1336,10,0.2,5.71,86.71,0,1,118.7,13,4,4,1,5.71,3.4,5.6,0,3.7,86.71,0.1,0,0,0,0,0,0.1,0,0.1
2150,4722,p388p389-part1_ch2_377.656970_378.146970_q10_F_T,no,0.49,68.55910636,335.2234365,137.0224115,82.52341817,83.70093374,1153.957748,0.934782609,44.47679162,68.59261977,64.2116604,4.795018972,63.88660189,0.035410322,0.162229146,12.99693526,2.040816327,1,TRUE,388,389,388,Female,Mandarin,-0.7474,-1.1098,-0.4642,-1.3955,0.8206,-2.2721,1.3495,1.84,1.1083,-0.8038,-0.2654,-1.5352,0.3558,1.014,2.7591,-0.561,-0.5579,1,0,0.05,121.22,0,1,145.8,1,0.4,-0.5,0,0.05,-11.6,-33.81,0,-3.5,121.22,0,1,0,0,0,0,0,0,0
2151,4725,p424p425-part2_ch1_96.255820_97.075820_q6_F_F,what bone is it,0.82,110.2625604,139.9046289,119.8732865,6.076036065,118.6947991,144.1642338,0.683544304,31.44794916,76.91976784,72.00057615,11.45173874,72.25547236,0.022027108,0.105010954,14.48152503,4.87804878,4,FALSE,424,425,425,Male,Mandarin,-0.7618,0.378,-1.248,-0.3336,-1.1736,-0.1331,-0.6986,0.8279,-0.1654,0.5298,1.2244,0.1709,1.4361,-0.6757,0.3402,0.4247,1.7978,4,0,0.2,118.18,0,1,142.8,4,1.6,1,0,0.2,-5.4,-5.81,0,-2.3,118.18,0,0,0.25,0,0.25,0,0,0,0
2152,4729,p410p411-part1_ch2_2267.826940_2271.833720_q16_F_F,and the oh what kind of shoes is so expensive,4.006780045,80.93776576,598.3941256,156.3413157,108.5510341,129.4273935,1032.487992,0.55163728,29.76273921,85.65229207,75.03435783,13.39430628,71.12477882,0.029945873,0.095421283,11.59805587,2.495769642,10,FALSE,410,411,410,Male,Mandarin,0.0956,-0.3256,1.3755,0.3761,1.7753,0.0698,1.3429,0.1404,-0.3336,1.8867,1.7662,0.6712,1.3146,-0.0885,0.0452,-0.2696,-0.2067,10,0.1,5.71,95.17,1,1,124.7,12,8,5,1,5.71,0.5,2.12,0,2.5,95.17,0.2,0,0.1,0,0.1,0,0.1,0,0.1
2153,4731,p284p285-part1_ch2_425.237200_425.637200_q21_F_T,"[""i'm sorry""]",0.4,210.2848465,485.0066342,287.1149976,82.57840398,249.476934,1031.511005,0.702702703,44.74322333,63.38497464,59.46070912,4.573315446,58.68422194,0.01674014,0.067493637,13.03399422,5,2,TRUE,284,285,284,Female,Mandarin,-0.7717,2.2904,0.3928,1.5255,0.8222,0.8622,1.0682,0.6303,1.1349,-1.613,-1.1139,-1.5923,-0.2033,-0.3705,-0.1554,-0.5521,1.9321,2,0,0.1,77.91,0,1,114.8,3,0.8,0,0,0.1,-1.7,-10.31,0,2.9,77.91,0,0,0,0,0,0,0,0,0
2154,4732,p534p535-part1_ch2_1687.481712_1688.651712_q14_F_F,"[""so it's not you""]",1.17,97.13840552,603.1509224,139.7805881,121.5011171,105.4613605,733.5613768,0.628318584,37.76240464,74.07584145,68.85060704,9.084207012,68.5170878,0.023401095,0.07820637,14.94591698,3.418803419,4,FALSE,534,535,534,Male,Mandarin,-0.6676,0.0631,1.4027,0.0538,2.148,-0.3833,0.6559,0.5401,0.4648,0.0879,0.6618,-0.4387,1.0344,-0.5738,-0.4844,0.5365,0.5699,4,0,0.2,118.18,0,1,142.8,4,1.6,1,0,0.2,-5.4,-7.26,0,-2.3,118.18,0.25,0.25,0,0,0,0,0,0.25,0
2155,4734,p398p399-part1_ch2_348.060800_348.760800_q10_T_F,"[""oh that's awesome""]",0.7,512.9117645,578.5188099,546.2727435,21.86022783,540.8278002,791.6704259,0.208955224,33.74767783,47.1058978,42.5442407,3.059005738,41.70255084,0.079023918,0.210705167,3.134145099,4.285714286,3,FALSE,398,399,398,Male,Mandarin,-0.794,10.0381,1.2618,7.9648,-0.7194,7.848,0.7894,-1.6458,0.0641,-4.1028,-4.0365,-1.9903,-1.8473,3.5507,3.5918,-2.3073,1.2994,3,0.333333333,9.05,93.81,0,1,125.8,4,1.2,0.5,1,9.05,3.6,1.52,0,0.9,93.81,0,0,0,0,0,0,0.333333333,0,0
2156,4736,p404p405-part1_ch2_763.477790_777.544090_q23_T_T,um um did you ever cheat on a test in high school,14.06630385,84.93661389,325.9944245,201.0195593,51.04304623,219.2360633,145.3757397,0.171774768,32.65042304,73.38018467,59.96862799,11.54773128,38.53812679,0.023647049,0.067482866,16.03992213,0.853102572,12,TRUE,404,405,404,Female,Mandarin,2.9052,-0.7169,-0.517,-0.15,-0.0853,0.2904,-0.9682,-2.1372,-0.0721,-0.0599,-1.0232,0.2037,-2.3683,0.1417,-0.1557,0.1717,-1.5572,12,0,0.6,101.6,0,1,128.6,13,4.8,5,0,0.6,-0.6,0.22,0,2.1,101.6,0,0,0,0,0,0,0.166666667,0,0
2157,4738,p282p283-part2_ch1_132.788920_133.822810_q11_T_F,a ereader,1.033900227,99.73563232,133.9550642,113.9180467,8.641696151,111.7853738,182.8572325,0.75,22.32078739,63.50184695,58.88421832,11.10706774,58.43105722,0.021313016,0.066526216,17.56474481,1.934422634,2,FALSE,282,283,283,Male,Mandarin,-0.7042,0.1254,-1.2821,-0.4495,-1.0998,-0.2637,-0.6096,1.1743,-1.0764,-1.5551,-1.1182,0.0822,-0.0496,-0.7287,-0.8438,1.167,-0.6791,2,0.5,11.63,77.91,0,1,114.8,3,0.8,0,1,11.63,-1.7,-7.41,0,2.9,77.91,0,0,0,0,0,0,0,0,0
2158,4741,p222p223-part1_ch2_84.618530_85.691890_q3_F_T,have your parents divorced,1.073356009,98.71810975,227.2794842,129.4119137,28.53355952,120.8578811,353.8416404,0.634615385,30.6690769,72.0698904,66.88734829,10.99471253,64.72992023,0.026787976,0.09520183,13.9973579,3.726629344,4,TRUE,222,223,222,Male,Mandarin,-0.6936,0.101,-0.748,-0.148,-0.5273,-0.0922,-0.2167,0.5729,-0.2432,-0.2238,0.3112,0.0533,0.6274,-0.3227,0.0384,0.3081,0.8289,4,0.5,11.73,75.88,0,1,112.8,6,1.6,1,2,11.73,7.7,10.15,0,3.7,75.88,0,0,0,0,0,0,0,0,0
2159,4742,p264p265-part1_ch2_254.504660_259.296230_q8_T_T,so you broke your bone and you get healed at home,4.791564626,112.6505122,247.512277,131.7704719,18.87486052,126.8366324,131.4797756,0.596638655,23.06421256,70.48057891,62.74972733,13.08429625,61.31276383,0.015717836,0.04922899,18.64404431,2.295701062,11,TRUE,264,265,264,Male,Mandarin,0.3068,0.4353,-0.6323,-0.1021,-0.8053,0.0209,-0.7277,0.375,-1.0022,-0.4707,-0.4278,0.5913,0.2601,-1.1435,-1.3759,1.4268,-0.3751,11,0,0.55,111.07,0,1,135.6,11,4.4,4.5,0,0.55,0.8,2.13,0,0.5,111.07,0.181818182,0,0,0,0.181818182,0.090909091,0,0,0
2160,4743,p466p467-part1_ch2_164.469250_165.559250_q6_T_T,"[""that's really boring""]",1.09,86.50404468,260.3824585,182.6639566,36.39093842,186.6660623,463.6612651,0.70754717,32.85218815,61.32772216,56.18258786,6.740959691,55.41209951,0.013181303,0.041067489,14.27486642,2.752293578,3,TRUE,466,467,466,Female,Mandarin,-0.586,-0.6793,-0.8925,-0.5073,-0.507,-0.3254,-0.2368,0.6555,-0.0519,-1.9327,-1.6993,-1.0341,-0.5549,-0.6343,-0.9684,-0.2533,0.0408,3,0,9.05,34.59,1,1,83.8,6,1.2,1.5,1,9.05,8.3,7.32,0,9.2,34.59,0,0,0,0,0,0,0,0.333333333,0
2161,4744,p274p275-part2_ch1_77.744310_80.874310_q18_F_F,why eh i uh,3.13,85.14722137,332.6311931,199.2081782,65.42194747,204.0154517,448.8593149,0.432258065,29.53849959,65.93222518,56.74822897,10.8786232,43.32185885,0.029176418,0.112668028,7.649538295,1.277955272,4,FALSE,274,275,275,Male,Mandarin,-0.1402,-0.2246,-0.1452,1.2104,0.5342,1.48,0.0016,-0.4819,-0.356,-1.1775,-1.4997,0.0234,-1.6733,-0.1456,0.5757,-1.2202,-1.2314,4,0,0.2,118.18,0,1,142.8,4,1.6,1,0,0.2,-10.1,-11.61,0,-2.3,118.18,0,0,0.25,0.25,0,0,0.25,0,0
2162,4748,p440p441-part2_ch1_289.407119_292.990430_q20_F_F,three and uh do you know their names,3.583310658,76.65179418,576.7816178,104.2244016,55.88944797,94.53069296,297.0228403,0.433802817,30.00100017,77.09722811,69.11765221,16.39952585,58.84014686,0.033695449,0.079735832,13.550227,2.232572268,8,FALSE,440,441,441,Male,Mandarin,-0.0183,-0.4284,1.2518,-0.6382,0.2599,-0.5899,-0.3473,-0.4738,-0.3098,0.5574,0.7095,1.445,-0.0056,0.1895,-0.4374,0.2005,-0.4282,8,0,0.4,114.12,0,1,138.7,8,3.2,3,0,0.4,-0.4,1.41,0,-0.8,114.12,0.125,0,0,0,0,0,0.125,0,0
2163,4751,p492p493-part1_ch2_848.132403_860.285094_q10_F_T,okay um what is the last movie you saw that you really hated,12.15269841,110.5748259,226.817636,146.4262786,20.84363077,140.3995632,87.91714467,0.26980198,21.5975261,73.91777686,60.52677873,15.3506637,34.02917771,0.024751763,0.084986802,15.26955447,1.069721272,13,TRUE,492,493,492,Male,Mandarin,2.2873,0.3855,-0.7507,0.1832,-0.7486,0.2773,-0.8278,-1.3287,-1.1486,0.0633,-0.8248,1.175,-2.6719,-0.4737,-0.2759,0.6144,-1.4067,13,0,5.5,92.12,1,1,121.6,16,5.2,6.5,1,5.5,2.4,3.23,0,3.6,92.12,0,0,0.076923077,0,0,0,0.076923077,0.076923077,0
2164,4755,p406p407-part2_ch1_1370.945630_1372.292490_q24_F_F,oh just like me,1.346870748,200.8701662,520.6315739,286.4973325,71.11045116,288.38444,804.6177785,0.694656489,30.29591747,72.38787597,66.73505164,13.35121011,66.0987431,0.022408565,0.063975794,16.53709314,2.969846962,4,FALSE,406,407,407,Female,Mandarin,-0.5169,2.0645,0.5967,1.5135,0.4922,1.5978,0.5467,0.5883,-0.3071,-0.2141,0.1853,0.6681,0.5935,0.0499,-0.2636,0.2914,0.2239,4,0,0.2,118.18,0,1,142.8,4,1.6,1,0,0.2,-5.4,-5.81,0,-2.3,118.18,0,0,0,0,0,0,0.25,0,0
